	1	2	3	4	5	score	sum
voyager	0	0	1	1	10	0.4997965730219448	12
historic	0	2	0	2	8	0.48201379003790845	12
phenomenon	1	5	1	2	3	-0.42414181997875644	12
cowan	1	0	1	9	1	0.498498817743263	12
varied	1	0	1	5	5	0.0	12
hawking	1	4	1	5	1	-0.31757447619364365	12
velvet	0	0	0	3	9	0.4994472213630764	12
peacefully	2	0	0	3	7	0.31757447619364365	12
pittsburgh	0	0	1	3	8	0.49592986228410396	12
locale	0	0	0	3	9	0.4994472213630764	12
lull	0	4	1	1	6	-0.31757447619364365	12
relegate	2	2	3	0	5	-0.49330714907571516	12
lodging	0	0	0	5	7	0.4890130573694068	12
exaggeration	3	2	0	2	5	-0.49330714907571516	12
bunk	1	1	4	1	5	-0.4525741268224332	12
puchased	0	1	1	5	5	0.1224593312018546	12
housewife	0	0	0	3	9	0.4994472213630764	12
pansonic	0	3	0	3	6	0.0	12
fraud	7	1	2	1	1	0.2310585786300049	12
gf	0	0	2	4	6	0.3807970779778823	12
connecticut	0	0	2	1	9	0.498498817743263	12
cheapies	2	0	3	1	6	-0.31757447619364365	12
neckstrap	0	0	2	1	9	0.498498817743263	12
parental	2	2	0	5	3	-0.31757447619364365	12
babysitter	1	1	0	6	4	0.31757447619364365	12
raf	2	1	3	0	6	-0.42414181997875644	12
canned	4	4	1	3	0	-0.42414181997875644	12
redundancy	1	0	0	8	3	0.49330714907571527	12
paperback	0	0	2	2	8	0.49330714907571527	12
enlargement	0	0	1	2	9	0.4990889488055994	12
congested	0	0	0	2	10	0.4998766054240137	12
wikipedia	0	6	2	0	4	-0.2310585786300049	12
pollen	2	0	1	2	7	0.2310585786300049	12
brilliance	0	0	3	0	9	0.49752737684336534	12
cpa	3	3	0	0	6	-0.4890130573694068	12
extention	1	0	0	5	6	0.31757447619364365	12
prix	0	0	0	3	9	0.4994472213630764	12
recommends	0	2	3	2	5	-0.3807970779778824	12
carring	1	1	0	1	9	0.49330714907571527	12
remount	2	0	0	3	7	0.31757447619364365	12
htm	0	0	0	4	8	0.49752737684336534	12
engrave	2	0	1	2	7	0.2310585786300049	12
headquarters	4	1	1	0	6	-0.4890130573694068	12
emulate	1	0	2	3	6	0.1224593312018546	12
craze	1	0	3	1	7	0.31757447619364365	12
handwriting	0	0	2	6	4	0.45257412682243336	12
punk	0	0	2	2	8	0.49330714907571527	12
elses	2	1	2	0	7	-0.1224593312018546	12
licensing	4	1	0	4	3	-0.498498817743263	12
journalist	1	0	1	3	7	0.42414181997875655	12
roast	1	0	0	3	8	0.4890130573694068	12
grommet	0	0	1	6	5	0.45257412682243336	12
finely	2	1	1	2	6	-0.31757447619364365	12
pantry	1	0	0	1	10	0.4994472213630764	12
risky	2	1	1	4	4	-0.4706877692486437	12
navi	0	1	1	3	7	0.45257412682243336	12
crutchfield	4	0	1	2	5	-0.49330714907571516	12
uncomplicated	1	1	1	0	9	0.4890130573694068	12
regain	1	2	5	3	1	0.1224593312018546	12
gd	0	0	0	12	0	0.4999938558253978	12
backtrack	0	2	3	3	4	-0.4706877692486437	12
jose	1	1	0	6	4	0.31757447619364365	12
convey	0	1	2	3	6	0.2310585786300049	12
hibernation	1	1	0	6	4	0.31757447619364365	12
pf	3	0	2	1	6	-0.42414181997875644	12
conk	4	3	1	3	1	-0.49330714907571516	12
greenish	3	2	3	2	2	-0.49752737684336523	12
curiously	3	0	2	5	2	-0.31757447619364365	12
fron	2	0	0	3	7	0.31757447619364365	12
beacon	1	0	1	4	6	0.2310585786300049	12
limb	2	1	0	4	5	-0.42414181997875644	12
grandpa	0	0	3	1	8	0.4890130573694068	12
fulfill	0	0	1	6	5	0.45257412682243336	12
retention	3	2	1	1	5	-0.49592986228410385	12
ballistic	1	1	1	3	6	0.0	12
volo	1	8	0	0	3	0.45257412682243336	12
pellet	0	3	4	1	4	-0.4706877692486437	12
gromit	0	1	0	3	8	0.49330714907571527	12
foveon	0	0	3	6	3	0.45257412682243336	12
registered	7	0	2	1	2	-0.1224593312018546	12
crooked	5	2	2	0	3	-0.48201379003790845	12
elegance	0	1	1	5	5	0.1224593312018546	12
recalibrate	3	0	0	4	5	-0.4525741268224332	12
rei	0	1	2	0	9	0.49592986228410396	12
crossing	1	0	1	6	4	0.3807970779778823	12
excellence	2	0	1	1	8	0.42414181997875655	12
cheep	4	1	1	2	4	-0.4996646498695335	12
charity	7	1	1	0	3	-0.1224593312018546	12
emanate	1	1	2	0	8	0.42414181997875655	12
fragility	1	0	1	8	2	0.49330714907571527	12
expresscard	1	0	0	4	7	0.45257412682243336	12
gathering	1	0	2	4	5	-0.2310585786300049	12
carousel	2	3	1	1	5	-0.49330714907571516	12
loyalty	2	1	4	2	3	-0.42414181997875644	12
friggin	1	1	1	6	3	0.31757447619364365	12
wanted	1	1	0	3	7	0.3807970779778823	12
quiz	4	0	3	2	3	-0.4996646498695335	12
wagon	3	0	1	2	6	-0.3807970779778824	12
reflector	0	0	3	4	5	0.0	12
writes	0	0	0	2	10	0.4998766054240137	12
bulkier	0	0	3	4	5	0.0	12
explicit	3	1	1	2	5	-0.4890130573694068	12
feasible	1	2	1	4	4	-0.4525741268224332	12
papilio	0	0	0	2	10	0.4998766054240137	12
unintentionally	0	0	3	4	5	0.0	12
remodel	1	1	0	3	7	0.3807970779778823	12
reappear	4	2	2	1	3	-0.498498817743263	12
pony	0	2	2	5	3	0.1224593312018546	12
chicken	3	4	0	1	4	-0.498498817743263	12
header	0	2	0	2	8	0.48201379003790845	12
locator	4	0	1	0	7	-0.3807970779778824	12
reconfigure	0	1	1	5	5	0.1224593312018546	12
recreate	3	0	3	4	2	-0.4525741268224332	12
encrypted	3	2	0	3	4	-0.498498817743263	12
parkway	1	3	0	1	7	0.0	12
revenue	5	1	2	4	0	-0.4706877692486437	12
rhinoskin	2	1	0	4	5	-0.42414181997875644	12
wks	1	0	2	6	3	0.3807970779778823	12
harman	0	1	1	3	7	0.45257412682243336	12
establishment	1	0	1	6	4	0.3807970779778823	12
helpline	7	0	1	3	1	-0.1224593312018546	12
weighted	0	0	1	3	8	0.49592986228410396	12
principal	3	1	1	3	4	-0.49752737684336523	12
propane	0	2	0	1	9	0.49592986228410396	12
loooong	2	4	1	1	4	-0.49752737684336523	12
bake	3	0	1	4	4	-0.48201379003790845	12
clipart	3	0	6	1	2	0.1224593312018546	12
coding	3	0	2	2	5	-0.48201379003790845	12
enthusiastic	1	0	0	1	10	0.4994472213630764	12
unsnap	0	1	2	2	7	0.42414181997875655	12
roadway	0	0	0	3	9	0.4994472213630764	12
netscape	8	0	0	1	3	0.1224593312018546	12
nat	3	1	0	3	5	-0.48201379003790845	12
cheapy	1	0	1	4	6	0.2310585786300049	12
riddle	4	2	1	4	1	-0.49592986228410385	12
encoding	1	0	1	4	6	0.2310585786300049	12
vain	1	2	0	1	8	0.42414181997875655	12
lettering	1	1	2	4	4	-0.42414181997875644	12
kd	0	0	3	1	8	0.4890130573694068	12
rdr	2	0	0	3	7	0.31757447619364365	12
walt	2	0	3	2	5	-0.4525741268224332	12
prius	0	2	0	4	6	0.2310585786300049	12
cadr	0	0	9	0	3	0.49752737684336534	12
plainly	1	2	1	0	8	0.3807970779778823	12
helicopter	1	0	1	2	8	0.48201379003790845	12
uninstaller	6	3	0	0	3	-0.31757447619364365	12
uncover	1	1	2	3	5	-0.3807970779778824	12
locker	4	3	0	1	4	-0.4996646498695335	12
pavement	1	4	1	2	4	-0.49592986228410385	12
perpendicular	0	1	6	4	1	0.42414181997875655	12
weary	2	0	1	5	4	-0.1224593312018546	12
heal	2	1	0	2	7	0.1224593312018546	12
commendable	1	0	1	3	7	0.42414181997875655	12
forehead	1	1	1	6	3	0.31757447619364365	12
loved	1	0	1	4	6	0.2310585786300049	12
eleven	2	0	2	3	5	-0.42414181997875644	12
qaulity	1	1	5	3	2	0.0	12
painstakingly	9	0	1	0	2	0.48201379003790845	12
ng	6	0	0	2	4	-0.49330714907571516	12
patiently	3	1	0	3	5	-0.48201379003790845	12
longtime	3	1	1	2	5	-0.4890130573694068	12
commission	5	0	0	2	5	-0.49908894880559934	12
proposition	4	1	1	2	4	-0.4996646498695335	12
paperclip	1	0	1	5	5	0.0	12
boon	0	1	2	3	6	0.2310585786300049	12
rms	0	0	0	6	6	0.45257412682243336	12
zr	0	0	0	8	4	0.49752737684336534	12
quailty	0	2	3	3	4	-0.4706877692486437	12
unnatural	5	1	1	3	2	-0.49330714907571516	12
reportedly	1	0	0	7	4	0.47068776924864364	12
wisdom	3	0	0	3	6	-0.31757447619364365	12
whack	4	0	1	2	5	-0.49330714907571516	12
computrekker	0	0	1	4	7	0.48201379003790845	12
judgement	1	2	2	5	2	-0.1224593312018546	12
euro	1	0	0	5	6	0.31757447619364365	12
baught	1	1	1	2	7	0.31757447619364365	12
carton	3	0	2	3	4	-0.49592986228410385	12
gosh	2	0	0	1	9	0.4890130573694068	12
havoc	5	1	0	3	4	-0.4996646498695335	13
woefully	6	3	2	1	1	-0.2310585786300049	13
pat	3	0	0	2	8	0.2310585786300049	13
verry	0	1	3	3	6	0.0	13
unidens	0	0	0	13	0	0.49999773967570205	13
purchsed	1	0	1	2	9	0.49330714907571527	13
unprofessional	4	4	3	1	1	-0.4626731126558705	13
population	0	1	0	7	5	0.47068776924864364	13
ledge	7	0	3	2	1	-0.2310585786300049	13
wrinkle	0	0	1	3	9	0.498498817743263	13
restraint	1	0	3	6	3	0.31757447619364365	13
coolant	0	1	0	2	10	0.4994472213630764	13
retry	4	2	1	4	2	-0.4988304897349445	13
nas	3	0	1	7	2	0.2310585786300049	13
nonstop	2	3	0	3	5	-0.49330714907571516	13
cancelation	0	2	2	7	2	0.45257412682243336	13
craddle	0	3	0	5	5	-0.2772998611746912	13
paycheck	2	5	1	2	3	-0.4525741268224332	13
bingo	1	1	3	1	7	0.0	13
wealthy	0	1	1	7	4	0.47068776924864364	13
brittle	1	0	3	4	5	-0.3807970779778824	13
noc	0	0	0	0	13	0.49999773967570205	13
werent	2	2	0	3	6	-0.42414181997875644	13
correspondence	1	4	3	2	3	-0.4890130573694068	13
examination	7	2	0	1	3	-0.31757447619364365	13
buds	1	1	2	6	3	0.2310585786300049	13
prioritize	2	2	0	1	8	0.1224593312018546	13
bbc	3	0	2	3	5	-0.4890130573694068	13
pgi	1	1	0	3	8	0.45257412682243336	13
lacrosse	8	3	0	0	2	0.42414181997875655	13
nb	2	1	0	4	6	-0.31757447619364365	13
zooming	1	1	1	2	8	0.42414181997875655	13
quantum	1	0	0	2	10	0.4990889488055994	13
wiz	4	0	2	2	5	-0.49752737684336523	13
penetrate	2	1	1	4	5	-0.4706877692486437	13
lesser	2	3	0	2	6	-0.4706877692486437	13
fate	0	2	0	5	6	0.1224593312018546	13
beltclip	1	0	5	5	2	-0.06217650088579807	13
extenders	4	0	2	2	5	-0.49752737684336523	13
foolishly	3	2	2	3	3	-0.49982779740288097	13
recliner	3	0	0	4	6	-0.3807970779778824	13
envelop	0	0	2	3	8	0.4890130573694068	13
ceremony	0	0	1	1	11	0.4999251537724895	13
expecially	1	2	0	3	7	0.1224593312018546	13
rethink	5	0	1	1	6	-0.49592986228410385	13
reprogrammed	5	0	4	1	3	-0.498498817743263	13
eligible	3	1	1	5	3	-0.42414181997875644	13
como	0	0	0	2	11	0.4999546021312976	13
luxurious	0	0	0	4	9	0.4990889488055994	13
candidate	0	1	2	0	10	0.498498817743263	13
prefect	0	0	0	5	8	0.49592986228410396	13
freaking	4	2	1	2	4	-0.49987660542401374	13
lighten	4	0	0	1	8	-0.1224593312018546	13
unsatisfied	6	2	0	1	4	-0.4890130573694068	13
restick	1	2	0	6	4	0.1224593312018546	13
underlie	4	0	0	2	7	-0.3807970779778824	13
flakey	3	3	1	2	4	-0.4997965730219448	13
restrain	3	0	2	4	4	-0.491422514586288	13
convinced	4	0	0	2	7	-0.3807970779778824	13
hometown	2	1	0	2	8	0.31757447619364365	13
continously	1	1	0	9	2	0.49592986228410396	13
coolest	0	1	0	2	10	0.4994472213630764	13
kansa	3	2	0	1	7	-0.42414181997875644	13
revamp	2	0	4	2	5	-0.48201379003790845	13
refers	2	0	2	6	3	0.1224593312018546	13
reminiscent	1	2	2	1	7	-0.1224593312018546	13
jumpdrive	2	2	0	0	9	0.3807970779778823	13
bruise	0	0	1	6	6	0.40465053510089055	13
friendliness	1	0	1	4	7	0.3807970779778823	13
unscathed	0	1	3	3	6	0.0	13
exellent	0	0	2	1	10	0.4994472213630764	13
chorus	1	1	1	6	4	0.2310585786300049	13
eyeball	0	0	1	2	10	0.49966464986953363	13
harry	1	2	1	4	5	-0.4525741268224332	13
fixture	3	0	2	1	7	-0.31757447619364365	13
entitle	3	2	2	2	4	-0.4996646498695335	13
powerjolt	0	3	2	2	6	-0.31757447619364365	13
fathom	2	1	2	3	5	-0.48201379003790845	13
condense	4	1	3	3	2	-0.4996646498695335	13
compre	1	0	0	3	9	0.49592986228410396	13
wx	6	2	1	4	0	-0.3807970779778824	13
hotmail	1	2	1	3	6	-0.31757447619364365	13
vermont	0	2	0	6	5	0.31757447619364365	13
cling	2	2	1	3	5	-0.4890130573694068	13
weapon	2	1	2	2	6	-0.42414181997875644	13
unavoidable	0	3	1	7	2	0.42414181997875655	13
born	1	0	2	1	9	0.4890130573694068	13
broderbund	8	3	1	0	1	0.47068776924864364	13
reusable	2	0	5	0	6	-0.4525741268224332	13
wishlist	1	2	2	0	8	0.2310585786300049	13
unfreeze	7	1	1	3	1	-0.2310585786300049	13
believable	1	0	0	2	10	0.4990889488055994	13
ferrite	3	0	0	1	9	0.42414181997875655	13
eve	3	0	1	2	7	-0.2310585786300049	13
colder	0	1	1	6	5	0.3807970779778823	13
reconditioned	7	1	0	4	1	-0.31757447619364365	13
realtor	1	0	0	1	11	0.4997965730219448	13
facial	0	2	2	6	3	0.31757447619364365	13
carafe	0	0	0	0	13	0.49999773967570205	13
chipsets	2	2	3	2	4	-0.49908894880559934	13
longitude	2	0	0	1	10	0.49592986228410396	13
bugger	0	0	7	1	5	0.31757447619364365	13
crisper	0	0	1	3	9	0.498498817743263	13
pixels	0	1	3	1	8	0.45257412682243336	13
comparably	1	1	1	5	5	-0.2772998611746912	13
remnant	7	0	2	2	2	-0.3807970779778824	13
viola	1	0	1	3	8	0.47068776924864364	13
paddle	0	0	2	6	5	0.42414181997875655	13
regional	3	0	2	5	3	-0.3807970779778824	13
korea	5	1	1	4	2	-0.498498817743263	13
congest	0	1	0	7	5	0.47068776924864364	13
banner	7	2	2	0	2	0.0	13
bargin	0	0	1	0	12	0.49998329857815205	13
crane	1	1	6	3	2	0.2310585786300049	13
comply	3	0	1	5	4	-0.3807970779778824	13
visitor	1	0	0	4	8	0.48201379003790845	13
hurdle	0	1	1	3	8	0.48201379003790845	13
fianc	2	1	2	1	7	-0.2310585786300049	13
handbag	0	1	0	3	9	0.49752737684336534	13
foward	3	0	2	1	7	-0.31757447619364365	13
bic	0	0	0	8	5	0.49592986228410396	13
performace	1	1	3	2	6	-0.31757447619364365	13
poker	0	1	0	4	8	0.4890130573694068	13
redeem	6	0	3	1	3	-0.4890130573694068	13
heel	1	2	3	4	3	-0.42414181997875644	13
hooray	2	1	0	2	8	0.31757447619364365	13
ribbon	0	0	2	9	2	0.4990889488055994	13
foil	4	1	0	1	7	-0.4525741268224332	13
packard	2	1	0	6	4	0.0	13
hooked	0	1	1	3	8	0.48201379003790845	13
finesse	2	0	3	3	5	-0.4706877692486437	13
unsightly	2	2	2	1	6	-0.4706877692486437	13
jupiter	0	1	0	6	6	0.3519528019683106	13
ra	6	1	1	2	3	-0.4890130573694068	13
promising	4	1	3	1	4	-0.49987660542401374	13
fairy	0	1	1	8	3	0.49330714907571527	13
consensus	1	3	0	3	6	-0.3807970779778824	13
unsurpassed	1	0	1	3	8	0.47068776924864364	13
hrms	0	0	3	8	2	0.49592986228410396	13
wds	0	2	0	0	11	0.49966464986953363	13
ums	0	0	1	1	11	0.4999251537724895	13
pl	1	0	2	1	9	0.4890130573694068	13
rb	0	0	0	3	10	0.4997965730219448	13
precio	0	0	0	3	10	0.4997965730219448	13
hindsight	2	1	3	2	5	-0.4890130573694068	13
cheapest	1	0	3	4	5	-0.3807970779778824	13
rr	6	0	3	2	2	-0.48201379003790845	13
confidently	2	0	2	2	7	0.0	13
filler	2	1	3	1	6	-0.4525741268224332	13
leisure	3	1	0	4	5	-0.4890130573694068	13
ridge	5	2	1	2	3	-0.49752737684336523	13
rs	0	0	3	3	7	0.42414181997875655	13
elements	3	0	0	1	9	0.42414181997875655	13
bunting	0	10	0	0	3	0.49592986228410396	13
closeup	0	1	0	3	9	0.49752737684336534	13
neverlost	0	1	0	2	10	0.4994472213630764	13
useage	4	1	1	3	4	-0.49987660542401374	13
electrode	1	0	0	3	9	0.49592986228410396	13
reporting	1	0	0	3	9	0.49592986228410396	13
potato	7	0	1	1	4	-0.4706877692486437	13
pig	4	1	1	2	5	-0.498498817743263	13
nozzle	6	0	2	2	4	-0.49908894880559934	14
burp	1	0	5	0	8	0.2310585786300049	14
zoo	3	0	1	2	8	0.0	14
recap	3	0	1	7	3	0.1224593312018546	14
clam	0	2	3	3	6	-0.31757447619364365	14
bitter	5	2	0	3	4	-0.4997965730219448	14
heres	0	0	7	0	7	0.0	14
pine	1	0	0	7	6	0.42414181997875655	14
chose	0	0	1	2	11	0.4998766054240137	14
helper	0	0	0	6	8	0.49330714907571527	14
formerly	2	2	1	5	4	-0.42414181997875644	14
ploy	5	1	4	2	2	-0.498498817743263	14
cablebox	2	0	0	1	11	0.498498817743263	14
bravo	0	0	0	3	11	0.4999251537724895	14
lieu	2	3	1	3	5	-0.49752737684336523	14
rendering	2	1	3	5	3	-0.3807970779778824	14
plop	2	0	2	5	5	-0.42414181997875644	14
liteon	6	2	0	2	4	-0.49752737684336523	14
grin	1	1	2	4	6	-0.31757447619364365	14
purist	0	5	1	4	4	-0.49592986228410385	14
exam	2	1	0	1	10	0.48201379003790845	14
precaution	0	3	1	4	6	-0.31757447619364365	14
remembers	0	1	2	4	7	0.31757447619364365	14
navy	2	1	0	4	7	-0.1224593312018546	14
gimp	3	0	1	2	8	0.0	14
landfill	5	0	0	7	2	-0.31757447619364365	14
exert	2	1	2	1	8	0.0	14
gigs	0	1	2	4	7	0.31757447619364365	14
notoriously	1	2	1	6	4	0.0	14
robustness	3	0	0	6	5	-0.2310585786300049	14
xs	2	0	0	2	10	0.49330714907571527	14
vector	0	2	0	3	9	0.4890130573694068	14
powerblock	1	0	0	0	13	0.49998329857815205	14
workbook	10	2	0	0	2	0.49330714907571527	14
waring	1	4	1	0	8	-0.2310585786300049	14
havn	2	0	1	4	7	0.0	14
brookstone	1	7	0	3	3	-0.2310585786300049	14
weave	0	3	0	2	9	0.47068776924864364	14
pk	3	1	2	4	4	-0.49752737684336523	14
pg	4	0	2	3	5	-0.498498817743263	14
biker	0	0	1	6	7	0.45257412682243336	14
economic	2	0	1	2	9	0.45257412682243336	14
flashdrive	0	0	2	5	7	0.42414181997875655	14
guardian	3	3	0	2	6	-0.49592986228410385	14
cookie	4	3	1	4	2	-0.4994472213630764	14
empire	3	1	0	2	8	-0.1224593312018546	14
executive	5	1	2	3	3	-0.4996646498695335	14
recourse	7	1	1	4	1	-0.42414181997875644	14
wallace	0	1	0	3	10	0.4990889488055994	14
cl	1	2	1	3	7	-0.1224593312018546	14
kansas	0	1	1	6	6	0.2310585786300049	14
recommened	2	0	0	1	11	0.498498817743263	14
venerable	0	5	0	3	6	-0.4525741268224332	14
viore	13	0	0	0	1	0.49998329857815205	14
knobs	2	0	3	4	5	-0.48201379003790845	14
fotos	0	2	0	3	9	0.4890130573694068	14
capabilites	0	0	4	2	8	0.45257412682243336	14
presume	4	2	0	1	7	-0.4890130573694068	14
humid	3	1	1	2	7	-0.42414181997875644	14
zuiko	0	0	3	0	11	0.49966464986953363	14
homeportal	0	0	0	0	14	0.49999916847197223	14
headlight	0	0	1	3	10	0.4994472213630764	14
unheard	0	1	2	6	5	0.31757447619364365	14
cracking	4	4	2	1	3	-0.49752737684336523	14
happiness	2	0	1	2	9	0.45257412682243336	14
hijack	6	1	1	3	3	-0.49752737684336523	14
puerto	1	0	2	5	6	-0.1224593312018546	14
chris	1	0	0	0	13	0.49998329857815205	14
paranoid	0	3	0	4	7	0.1224593312018546	14
gmini	4	1	2	1	6	-0.49752737684336523	14
careless	0	1	3	3	7	0.2310585786300049	14
jpgs	0	4	0	6	4	0.0	14
fruit	1	0	0	3	10	0.498498817743263	14
chief	1	2	3	4	4	-0.4890130573694068	14
continual	2	4	5	0	3	-0.3807970779778824	14
crow	1	1	0	2	10	0.49592986228410396	14
crime	6	3	0	1	4	-0.49330714907571516	14
ld	0	0	0	4	10	0.49966464986953363	14
compilation	1	2	3	3	5	-0.4890130573694068	14
positioner	0	2	1	4	7	0.2310585786300049	14
professor	0	0	1	6	7	0.45257412682243336	14
rage	4	0	0	3	7	-0.42414181997875644	14
hindrance	0	0	0	7	7	0.47068776924864364	14
virusbarrier	8	0	0	0	6	-0.48201379003790845	14
recode	2	1	1	7	3	0.2310585786300049	14
kaz	4	2	8	0	0	0.45257412682243336	14
workarounds	3	5	2	0	4	-0.4706877692486437	14
guilty	5	0	0	1	8	-0.42414181997875644	14
liberal	3	2	1	1	7	-0.4706877692486437	14
hyper	0	0	2	3	9	0.49592986228410396	14
promotional	6	0	1	2	5	-0.4996646498695335	14
bottleneck	1	1	0	4	8	0.42414181997875655	14
blowing	1	0	3	0	10	0.49330714907571527	14
kernel	3	0	4	1	6	-0.4890130573694068	14
uncomfortably	2	4	1	2	5	-0.49908894880559934	14
fs	0	0	3	5	6	0.1224593312018546	14
reverb	3	1	2	2	6	-0.4890130573694068	14
needlessly	4	1	3	2	4	-0.49995460213129755	14
uncheck	2	0	0	4	8	0.3807970779778823	14
ripped	3	0	4	5	2	-0.42414181997875644	14
personalized	2	0	1	3	8	0.31757447619364365	14
erratically	7	5	0	1	1	0.2310585786300049	14
zap	7	1	0	4	2	-0.4706877692486437	14
pairing	1	1	0	3	9	0.48201379003790845	14
earthmate	3	1	1	2	7	-0.42414181997875644	14
untrue	1	1	2	1	9	0.45257412682243336	14
contrasty	0	0	4	4	6	0.0	14
feather	1	1	1	4	7	0.1224593312018546	14
unbelieveable	4	1	0	0	9	-0.1224593312018546	14
ruggedness	0	0	0	5	9	0.498498817743263	14
upstate	2	0	0	2	10	0.49330714907571527	14
horrific	6	2	1	1	4	-0.49592986228410385	14
reconnecting	2	0	3	5	4	-0.31757447619364365	14
crumb	1	0	3	5	5	-0.31757447619364365	14
java	4	0	0	3	7	-0.42414181997875644	14
foggy	3	0	0	5	6	-0.42414181997875644	14
greedy	1	0	4	6	3	0.2310585786300049	14
gram	0	0	0	1	13	0.49999627336071584	14
hoping	3	2	4	4	1	-0.48201379003790845	14
haywire	7	1	2	2	2	-0.42414181997875644	14
freight	4	0	1	4	5	-0.49752737684336523	14
qa	10	3	0	0	1	0.498498817743263	14
quarantine	8	0	4	0	2	0.0	14
philly	0	0	3	6	5	0.3807970779778823	14
retrieval	0	5	0	5	4	-0.48201379003790845	14
plantronics	2	1	0	5	6	-0.3807970779778824	14
hx	0	2	0	3	9	0.4890130573694068	14
xsi	0	0	2	6	6	0.31757447619364365	14
ucl	1	2	2	1	8	0.1224593312018546	14
noticed	1	1	1	1	10	0.49330714907571527	14
encoder	3	0	1	2	8	0.0	14
cluster	2	0	1	7	4	0.31757447619364365	14
verification	4	1	0	2	7	-0.4706877692486437	14
pricier	0	0	1	4	9	0.49752737684336534	14
publication	2	0	3	3	6	-0.42414181997875644	14
exploit	1	2	2	4	5	-0.48201379003790845	14
pmp	0	0	1	6	7	0.45257412682243336	14
numbered	1	5	2	4	2	-0.4706877692486437	14
coolness	1	1	2	2	8	0.31757447619364365	14
roman	2	0	3	0	9	0.3807970779778823	14
housework	0	0	2	8	4	0.49330714907571527	14
hdv	0	0	1	10	3	0.49966464986953363	14
recondition	5	1	1	2	5	-0.49987660542401374	14
breathtaking	0	1	0	6	7	0.42414181997875655	14
recessed	1	2	1	2	8	0.2310585786300049	14
forthcoming	3	2	3	2	4	-0.49987660542401374	14
frost	0	0	1	13	0	0.49999627336071584	14
len	2	0	1	1	10	0.4890130573694068	14
clothe	0	1	1	4	8	0.47068776924864364	14
courtesy	4	2	1	4	3	-0.4996646498695335	14
brass	0	2	2	1	9	0.47068776924864364	14
gracefully	3	0	0	1	10	0.47068776924864364	14
cub	3	0	0	0	11	0.49330714907571527	14
butter	0	0	0	8	6	0.49330714907571527	14
percentile	0	1	3	3	7	0.2310585786300049	14
prematurely	8	3	0	2	1	0.31757447619364365	14
bueno	0	0	0	3	11	0.4999251537724895	14
realtime	1	1	1	6	5	0.1224593312018546	14
hay	1	1	0	4	8	0.42414181997875655	14
vicinity	0	1	3	3	7	0.2310585786300049	14
hong	1	3	0	3	7	-0.2310585786300049	14
rphc	1	3	3	4	3	-0.4706877692486437	14
remainder	2	3	1	4	4	-0.49752737684336523	14
hampshire	0	0	0	6	8	0.49330714907571527	14
exposed	2	1	2	4	5	-0.4890130573694068	14
rewrite	3	2	3	3	3	-0.4997965730219448	14
undocumented	0	2	2	4	6	-0.2310585786300049	14
recite	0	3	1	6	4	0.1224593312018546	14
hero	2	2	0	3	8	-0.1224593312018546	15
combat	0	0	1	5	9	0.49592986228410396	15
lomo	5	0	1	1	8	-0.4706877692486437	15
updating	2	1	2	5	5	-0.47702263008997436	15
programme	8	1	0	3	3	-0.4525741268224332	15
gravity	3	1	2	6	3	-0.3807970779778824	15
jitter	4	0	2	4	5	-0.49908894880559934	15
earwax	0	0	1	8	6	0.4890130573694068	15
contemporary	0	0	3	2	10	0.49752737684336534	15
passion	2	0	4	7	2	0.2310585786300049	15
bumpy	0	0	0	13	2	0.4999938558253978	15
pliko	2	2	3	2	6	-0.49330714907571516	15
elan	1	1	0	1	12	0.49966464986953363	15
batman	0	3	4	5	3	-0.31757447619364365	15
nuff	1	1	1	3	9	0.45257412682243336	15
ergotron	0	0	1	8	6	0.4890130573694068	15
etys	0	1	0	5	9	0.49330714907571527	15
government	2	1	3	1	8	-0.2310585786300049	15
bland	2	1	5	4	3	-0.42414181997875644	15
laserpod	3	5	2	0	5	-0.4995694429186754	15
boppy	2	0	0	0	13	0.4998766054240137	15
flare	3	1	2	5	4	-0.4706877692486437	15
ladder	0	1	1	6	7	0.31757447619364365	15
forge	2	2	1	6	4	-0.31757447619364365	15
cutter	4	4	0	3	4	-0.49993664330825016	15
featured	1	0	1	4	9	0.48201379003790845	15
waiting	0	1	1	3	10	0.49752737684336534	15
privilege	9	0	0	0	6	-0.4525741268224332	15
equate	2	1	2	4	6	-0.4706877692486437	15
backdrop	2	0	6	1	6	-0.4706877692486437	15
panoramic	0	0	2	5	8	0.47068776924864364	15
notwithstanding	2	3	2	7	1	-0.1224593312018546	15
rotary	1	2	0	4	8	0.2310585786300049	15
unrealistic	0	5	4	3	3	-0.4890130573694068	15
gal	2	0	2	2	9	0.3807970779778823	15
hockey	2	1	1	1	10	0.45257412682243336	15
xml	0	4	0	8	3	0.42414181997875655	15
unix	4	1	3	1	6	-0.49908894880559934	15
embarrass	3	0	5	0	7	-0.48201379003790845	15
floyd	1	1	2	4	7	-0.1224593312018546	15
patent	1	0	0	3	11	0.4994472213630764	15
rx	0	5	1	3	6	-0.48201379003790845	15
reciepts	1	6	0	2	6	-0.4968273171575148	15
walgreens	0	2	1	2	10	0.49330714907571527	15
reviews	2	3	1	4	5	-0.498498817743263	15
bleach	1	1	4	5	4	-0.31757447619364365	15
curiosity	2	3	0	2	8	-0.31757447619364365	15
notation	1	4	3	1	6	-0.49592986228410385	15
prepared	1	1	2	4	7	-0.1224593312018546	15
